221,2,Cochignon,Glace,Roche,,,Niveau 1,Ses yeux sont masqués par ses poils. Il ne voit rien et se déplace en chargeant.,
222,2,Corayon,Eau,Roche,,2,Base,Il grandit en permanence. Le bout de sa tête est très recherché en témoignage de beauté.,
223,2,Rémoraid,Eau,,,,Base,Il est très précis quand il crache ses jets d'eau. Il peut toucher une cible mouvante à 100 mètres.,
224,2,Octillery,Eau,,,,Niveau 1,Il capture ses ennemis avec ses tentacules et les écrase ensuite avec sa tête dure comme la pierre.,
225,2,Cadoizo,Glace,Vol,,,Base,Il transporte de la nourriture toute la journée. Il porte secours aux égarés en leur donnant à manger.,
226,2,Démanta,Eau,Vol,,,Niveau 1,Il nage avec majesté. Il ne se soucie pas si un Rémoraid est attaché à son corps.,
227,2,Airmure,Acier,Vol,,,Base,Ses ailes sont en fait légères et creuses. Il vole facilement et peut atteindre de très hautes altitudes.,
228,2,Malosse,Ténèbres,Feu,,,Base,Il communique en produisant différents cris avec ses semblables ou quand il poursuit une proie.,
229,2,Démolosse,Ténèbres,Feu,1,,Niveau 1,Les blessures provoquées par son souffle de flamme sont permanentes et la douleur ne s'en va jamais.,
230,2,Hyporoi,Eau,Dragon,,,Niveau 2,On dit qu'il se cache dans les grottes marines. Il peut créer des tourbillons en baillant.,
231,2,Phanpy,Sol,,,,Base,"Il balance sa trompe pour s'amuser, mais il est si fort que cela peut être dangereux.",
232,2,Donphan,Sol,,,,Niveau 1,Il a des défenses aiguisées et une peau épaisse. Ses charges peuvent détruire une maison.,
233,2,Porygon2,Normal,,,,Niveau 1,Des recherches poussées ont amélioré ses capacités. Il a appris de nouveaux mouvements.,
234,2,Cerfrousse,Normal,,,,Base,Ses bois tordus changent le flot de l'air et créent une distorsion spatiale dans la réalité.,
235,2,Queulorior,Normal,,,,Base,Un liquide coule du bout de sa queue. Il peint avec ce fluide pour marquer son territoire.,
236,2,Debugant,Combat,,,,Base,"Il est plein d'énergie. Il se bat tout le temps pour être plus fort, quitte à perdre un combat.",
237,2,Kapoera,Combat,,,,Niveau 1,"Si vous êtes fasciné par sa danse de coups de pieds, vous risquez de le regretter.",
238,2,Lippouti,Glace,Psy,,,Base,Ses lèvres sont la partie la plus sensible de son corps. Il les utilise pour examiner les objets.,
239,2,Élekid,Electrique,,,,Base,Il fait pivoter ses bras pour créer de l'énergie pendant un bref instant car il se fatigue vite.,
240,2,Magby,Feu,,,,Base,"À chaque fois qu'il respire, des braises brûlantes sortent de sa bouche et de ses narines.",
241,2,Écrémeuh,Normal,,,,Base,Son lait est plein d'énergie nutritive. C'est une boisson parfaite pour les malades et les fatigués.,
242,2,Leuphorie,Normal,,,,Niveau 2,"Il est d'une nature protectrice. S'il voit un Pokémon malade, il le soignera jusqu'à guérison.",
243,2,Raikou,Electrique,,,,Base,Le nuage de pluie qu'il porte peut relâcher la foudre à volonté. On dit de lui qu'il est venu avec l'orage.,L
244,2,Entei,Feu,,,,Base,Les volcans entrent en éruption quand il rugit. Il doit courir sans cesse pour contrôler sa puissance.,L
245,2,Suicune,Eau,,,,Base,Il serait la réincarnation du vent du nord. Il peut purifier instantanément les eaux polluées.,L
246,2,Embrylex,Roche,Sol,,,Base,"Il se nourrit du sol. Une fois qu'il a absorbé une montagne, il s'endort et commence à évoluer.",
247,2,Ymphect,Roche,Sol,,,Niveau 1,Sa carapace est aussi dure que la pierre et il est très fort. Ses coups peuvent raser une montagne.,
248,2,Tyranocif,Roche,Ténèbres,1,,Niveau 2,Son corps ne peut être blessé par une attaque physique. Il pense tout le temps à se battre.,
249,2,Lugia,Psy,Vol,,,Base,Il paraît qu'il se réfugie au fond des océans car son pouvoir est beaucoup trop grand.,L
250,2,Ho-Oh,Feu,Vol,,,Base,Les légendes racontent qu'il survole le monde en permanence grâce à ses merveilleuses ailes colorées.,L
251,2,Celebi,Psy,Plante,,,Base,Ce Pokémon voyage dans le temps. La végétation est luxuriante là où il s'installe.,F
252,3,Arcko,Plante,,,,Base,"Ce Pokémon est doté de petits crochets sous les pattes, ce qui lui permet de grimper aux murs. Il attaque en frappant ses ennemis avec son épaisse queue.",
253,3,Massko,Plante,,,,Niveau 1, Les feuilles qui poussent sur le corps de ce Pokémon sont bien pratiques lorsqu'il veut se camoufler dans la forêt. Ce Pokémon est passé maître dans l'art de grimper aux arbres.,
254,3,Jungko,Plante,,1,,Niveau 2, Les feuilles qui poussent sur le corps de ce Pokémon sont extrêmement tranchantes. Ce Pokémon est très agile. Il bondit de branche en branche avant de sauter sur son ennemi. ,
255,3,Poussifeu,Feu,,,,Base,"Ce Pokémon ne lâche pas son Dresseur d'une semelle, marchant maladroitement derrière lui. Il crache des flammes pouvant atteindre 1 000 degrés et des boules de feu qui carbonisent l'ennemi.",
256,3,Galifeu,Feu,Combat,,,Niveau 1,"Ce Pokémon muscle ses cuisses et ses mollets en courant dans les champs ou dans les montagnes. Ses jambes sont très puissantes et rapides, capables de donner 10 coups de pied en 1 seconde.",
257,3,Braségali,Feu,Combat,1,,Niveau 2," Au combat, ce Pokémon envoie des flammes ardentes de ses poignets. Il fait preuve d'un courage exceptionnel. Plus l'ennemi est puissant, plus les poignets de ce Pokémon sont ardents.",
258,3,Gobou,Eau,,,,Base,"La nageoire sur la tête de ce Pokémon lui sert de radar hyper-sensible. Il l'utilise pour sentir les mouvements de l'eau et de l'air. Ainsi, il peut savoir ce qui se passe autour de lui sans avoir à se servir de ses yeux.",
259,3,Flobio,Eau,Sol,,,Niveau 1, Le corps de ce Pokémon est enveloppé par un film fin et collant qui lui permet de vivre hors de l'eau. Il joue dans la vase sur les plages lorsque la marée est basse.,
260,3,Laggron,Eau,Sol,1,,Niveau 2,Ce Pokémon est très fort. Tellement fort qu'il peut aisément tracter un rocher pesant plus d'une tonne. Il est également doté d'une vision si efficace qu'il peut même voir à travers l'eau trouble.,
261,3,Medhyèna,Ténèbres,,,,Base," Sans se poser de questions, ce Pokémon essaye de mordre tout ce qui bouge. il pourchasse sa proie jusqu'à ce qu'elle s'épuise. Cependant, il se peut qu'il prenne peur et s'enfuie si la proie riposte.",
262,3,Grahyèna,Ténèbres,,,,Niveau 1,On peut facilement deviner quand ce Pokémon se prépare à attaquer. Il grogne et se met à plat ventre. Il mord sauvagement ses ennemis avec ses crocs acérés.,
263,3,Zigzaton,Normal,,,2,Base,"Ce Pokémon se promène nerveusement un peu partout. En effet, il est très curieux. Tout ce qu'il voit l'intéresse.",
264,3,Linéon,Normal,,,2,Niveau 1," Ce Pokémon court très vite et toujours en ligne droite. Si un obstacle survient, il l'évite en prenant un angle droit. Il a beaucoup de mal à suivre les routes légèrement courbées. ",
265,3,Chenipotte,Insecte,,,,Base," À l'aide des pointes derrière sa tête, ce Pokémon déchire l'écorce des arbres et mange la sève qui coule dessus. Ses pattes sont dotées de coussinets à ventouses pour adhérer aux parois en verre sans en glisser. ",
266,3,Armulys,Insecte,,,,Niveau 1, Ce Pokémon s'accroche à une branche d'arbre avec de la soie pour éviter de tomber. Il y reste tranquillement en attendant son évolution. Il regarde l'extérieur à travers un petit trou dans son cocon de soie. ,
267,3,Charmillon,Insecte,Vol,,,Niveau 2," La nourriture préférée de ce Pokémon est le pollen sucré des fleurs. Si on veut voir ce Pokémon, il suffit de laisser une fleur en pot sur un rebord de fenêtre. Il viendra sûrement voir s'il y a du pollen.",
268,3,Blindalys,Insecte,,,,Niveau 1," Ce Pokémon fabrique son cocon protecteur en s'enveloppant dans la soie qui sort de sa bouche. Une fois la soie de son corps, elle se met à durcir. Il prépare son évolution à l'intérieur du cocon. ",
269,3,Papinox,Insecte,Poison,,,Niveau 2,"Ce Pokémon est instinctivement attiré par la lumière. Des nuées de ce Pokémon sont attirées par les réverbères des villes, où ils sèment la pagaille en grignotant les feuilles des arbres en bordure de route.",
270,3,Nénupiot,Eau,Plante,,,Base,"Ce Pokémon vit dans les étangs et les lacs, sur lesquels il flotte à la surface. Si sa feuille tombe, il est affaibli. De temps en temps, ce Pokémon sort sur la terre ferme à la recherche d'eau propre.",
271,3,Lombre,Eau,Plante,,,Niveau 1,"Ce Pokémon est nocturne, il commence ses activités malicieuses et sournoises au crépuscule. Lorsqu'il repère des pêcheurs, il s'approche de leur ligne, tire dessus et se moque de leur regard perplexe.",
272,3,Ludicolo,Eau,Plante,,,Niveau 2,Ce Pokémon ne peut pas s'empêcher de danser quand il entend une musique joyeuse et festive. On raconte qu'il apparaît lorsqu'il entend les enfants chanter pendant leurs randonnées.,
273,3,Grainipiot,Plante,,,,Base,"Ce Pokémon s'accroche par la tête aux branches d'arbre. Il en profite alors pour absorber l'humidité de l'arbre. Plus ce Pokémon boit d'eau, plus son corps devient brillant.",
274,3,Pifeuil,Plante,Ténèbres,,,Niveau 1,Ces Pokémons vivent dans des forêts très densément boisées. Il leur arrive de sortir de la forêt pour faire peur aux gens. Ce Pokémon déteste qu'on lui pince son grand nez.,
275,3,Tengalice,Plante,Ténèbres,,,Niveau 2,"Ce Pokémon est un mystérieux Pokémon vivant dans les cimes d'immenses arbres, vieux de plus de mille ans. Il peut créer de formidables tempêtes grâce à ses éventails.",
276,3,Nirondelle,Normal,Vol,,,Base,"Ce Pokémon défend courageusement son territoire contre ses ennemis, même les plus puissants. Il est toujours prêt à relever un défi, mais s'il a faim, il se met à pleurer à chaudes larmes.",
277,3,Hélédelle,Normal,Vol,,,Niveau 1,"Ce Pokémon vole dans les cieux en dessinant de grands arcs. Il plonge en piqué dès qu'il repère sa proie et attrape fermement la malheureuse cible dans ses serres, empêchant toute fuite.",
278,3,Goélise,Eau,Vol,,,Base,Ce Pokémon a l'habitude de transporter ses proies et ses objets de valeur dans son bec avant de les cacher. Il se laisse porter par le vent et vole comme s'il surfait dans les cieux.,
279,3,Bekipan,Eau,Vol,,,Niveau 1,"Ce Pokémon est un transporteur volant chargeant des petits Pokémon et des oeufs dans son énorme bec. Il construit son nid sur les falaises, face à la mer.",
280,3,Tarsal,Psy,Fée,,,Base,"Ce Pokémon ressent les émotions des gens grâce à ses cornes. Il se montre rarement, mais il arrive qu'il s'approche d'une personne s'il la sent dans un état d'esprit positif.",
281,3,Kirlia,Psy,Fée,,,Niveau 1,On dit que si ce Pokémon est exposé aux émotions positives de son Dresseur il devient très beau. Son cerveau surdéveloppé lui permet de contrôler les forces télékinésiques.,
282,3,Gardevoir,Psy,Fée,1,,Niveau 2,"Ce Pokémon a le pouvoir de prédire l'avenir. On raconte que lorsqu'il sent que son Dresseur est en danger, il libère une puissante décharge d'énergie télékinésique.",
283,3,Arakdo,Insecte,Eau,,,Base,"Du bout de ses pattes, il sécrète une huile lui permettant de marcher sur l'eau, comme s'il glissait. Ce Pokémon se nourrit des organismes microscopiques présents dans les lacs et les étangs.",
284,3,Maskadra,Insecte,Vol,,,Niveau 1,"Ce Pokémon intimide ses ennemis grâce aux motifs en forme de regard sur ses antennes. En battant des ailes, il peut voler librement dans toutes les directions, même latéralement ou à reculons.",
285,3,Balignon,Insecte,,,,Base,Ces Pokémons vivent dans les sols humides et les recoins sombres des grandes forêts. On les trouve souvent immobiles sous les feuilles mortes. Il se nourrit d'un compost fait de feuilles mortes pourries.,
286,3,Chapignon,Insecte,Combat,,,Niveau 1," Ce Pokémon se rapproche de son ennemi en se servant de son jeu de jambes, puis donne des coups de poing avec ses grands bras. Sa technique de combat est digne des meilleurs boxeurs. ",
287,3,Parecool,Normal,,,,Base,Ce Pokémon se prélasse pendant plus de vingt heures par jour. Il bouge tellement peu qu'il n'a presque pas besoin de manger. Son repas quotidien n'est constitué que de trois feuilles. ,
288,3,Vigoroth,Normal,,,,Niveau 1,"Ce Pokémon est toujours impatient de se défouler. Il ne supporte pas l'idée de rester sans rien faire, même une minute. Son niveau de stress augmente énormément s'il ne peut pas bouger.",
289,3,Monaflèmit,Normal,,,,Niveau 2,"Ce Pokémon passe toute sa journée allongé à paresser. Il mange l'herbe qu'il trouve à portée de sa main. Une fois qu'il a mangé toute l'herbe autour de lui, il change d'endroit, à contrecœur.",
290,3,Ningale,Insecte,Sol,,,Base,"Ce Pokémon vit depuis des années sous terre, dans l'obscurité la plus totale. Il absorbe les nutriments des racines des arbres. Il reste immobile, attendant patiemment son évolution.",
291,3,Ninjask,Insecte,Vol,,,Niveau 1,"Ce Pokémon se déplace tellement vite qu'il est impossible de le voir. En revanche, on entend clairement son cri. On a pendant très longtemps cru qu'il était invisible.",
292,3,Munja,Insecte,Spectre,,,Niveau 2,"Le corps robuste de ce Pokémon ne bouge pas d'un pouce. En fait, son corps semble être une coquille vide. Certains croient qu'il peut voler l'âme de quiconque regarderait à l'intérieur de son corps creux.",
293,3,Chuchmur,Normal,,,,Base,"Généralement, la voix de ce Pokémon est très douce, à peine audible, même si on tend l'oreille. Pourtant, lorsqu'il sent l'approche du danger, il se met à crier si fort qu'il peut déchirer des tympans.",
294,3,Ramboum,Normal,,,,Niveau 1,Le hurlement de ce Pokémon est si fort qu'il peut faire s'effondrer une petite maison en bois. Il se sert de sa voix pour punir ses ennemis. Les oreilles rondes de ce Pokémon servent de haut-parleurs.,
295,3,Brouhabam,Normal,,,,Niveau 2,"Ce Pokémon peut déclencher des tremblements de terre grâce aux vibrations de son hurlement. Lorsqu'il inspire fortement, cela signifie qu'il se prépare à lâcher un gigantesque mugissement.",
296,3,Makuhita,Combat,,,,Base,"Ce Pokémon est tenace. Même s'il est presque battu, il continue à se relever et à attaquer son ennemi. Chaque fois qu'il se relève, ce Pokémon stocke plus d'énergie en vue de sa future évolution.",
297,3,Hariyama,Combat,,,,Niveau 1,"Sans hésitation, il défie ceux qu'il croise pour tester leur force. Il est connu pour pouvoir arrêter un train en marche à la seule force de ses bras.",
298,3,Azurill,Normal,Fée,,,Base,"Sa queue, remplie de nourriture, est aussi élastique qu'un ballon gonflable. Les jours ensoleillés, ils se réunissent au bord de l'eau et passent leur temps à s'arroser.",
299,3,Tarinor,Roche,,,,Base,Son corps émet un puissant magnétisme. Il se nourrit des proies qu'il attire par cette force. Ce magnétisme est encore plus fort les saisons froides.,
300,3,Skitty,Normal,,,,Base,"Ce Pokémon a pris l'habitude de pourchasser les objets mobiles qui le fascinent. On sait qu'il court souvent après sa queue, jusqu'à ce qu'il ait la tête qui tourne.",
301,3,Delcatty,Normal,,,,Niveau 1,"Plutôt que d'avoir un endroit bien à lui, il préfère chercher des endroits confortables et s'y reposer. Ce Pokémon devient actif à la tombée de la nuit.",
302,3,Ténéfix,Ténèbres,Spectre,,,Base,"Ce Pokémon se nourrit de pierres précieuses. Dans les ténèbres, ses yeux brillent du reflet des joyaux.",
303,3,Mysdibule,Acier,Fée,1,,Base,Ses mâchoires géantes sont en fait ce qui reste de 2 cornes en acier qui se sont transformées. Il attire ses proies avec son air amical avant de les avaler.,
304,3,Galekid,Acier,Roche,,,Base,"Il est recouvert d'une armure en acier. Quand il évolue, il en revêt une nouvelle et abandonne l'ancienne. Celle-ci est très recherchée par l'industrie sidérurgique.",
305,3,Galegon,Acier,Roche,,,Niveau 1,Ce Pokémon adoucit son corps d'acier en buvant une eau minérale jusqu'à ce qu'il soit tout boursouflé. Il fait son nid près des sources d'eau minérale riches en nutriments.,
306,3,Galeking,Acier,Roche,1,,Niveau 2,Sa corne de fer grandit doucement au fil du temps et peut servir à deviner son âge. Il conserve fièrement les marques sur son armure comme souvenir de ses combats.,
307,3,Méditikka,Combat,Psy,,,Base,"Il médite sans s'arrêter plusieurs heures par jour. Grâce à cette discipline, il est maintenant capable de léviter par la force de son esprit.",
308,3,Charmina,Combat,Psy,1,,Niveau 1,"Grâce à sa pratique du yoga, ce Pokémon est capable de prédire les actions de ses ennemis. Quand il se bat, il donne l'impression d'être en train de danser.",
309,3,Dynavolt,Electrique,,,,Base,"Il génère de l'électricité en utilisant la friction de l'air. Les saisons particulièrement sèches, son corps entier crée de violentes gerbes d'étincelles.",
310,3,Élecsprint,Electrique,,1,,Niveau 1,Ce Pokémon évite le contact des humains. On raconte qu'il fait sa nichée là où la foudre est déjà tombée.,
311,3,Posipi,Electrique,,,,Base,Il soutient ses amis en lançant de petites étincelles par ses joues. Il grimpe sur les poteaux téléphoniques pour absorber de l'électricité.,
312,3,Négapi,Electrique,,,,Base,Il déteste tellement l'eau qu'il se réfugie sous les porches des maisons à la moindre averse. Il soutient ses amis en faisant des étincelles.,
313,3,Muciole,Insecte,,,,Base,"Il vit aux abords des étangs. La nuit, son corps émet de la lumière pour communiquer avec ses congénères.",
314,3,Lumivole,Insecte,,,,Niveau 1,"La nuit, il dirige les Muciole pour qu'ils dessinent de belles figures dans le ciel. Des scientifiques étudient les formes ainsi créées.",
315,3,Rosélia,Plante,Poison,,,Base,"Ses fleurs dégagent un parfum relaxant. Plus fort est cet arôme, et plus ce Pokémon est en bonne santé.",
316,3,Gloupti,Poison,,,,Base,"L'estomac de ce Pokémon peut même digérer des morceaux de métal. D'une bouchée, il peut avaler quelque chose d'aussi gros que lui.",
317,3,Avaltout,Poison,,,,Niveau 1,Il peut avaler un pneu entier d'une seule bouchée. Il sécrète un horrible fluide toxique par les pores de sa peau.,
318,3,Carvanha,Eau,Ténèbres,,,Base,Ce Pokémon vit dans les fleuves qui traversent les forêts tropicales. Il attaque en groupe ceux qui s'aventurent sur son territoire.,
319,3,Sharpedo,Eau,Ténèbres,1,,Niveau 1,Le gangster rusé des océans. Sa peau est conçue pour offrir peu de résistance à l'eau. Il est capable de nager à plus de 120 Km/h.,
320,3,Wailmer,Eau,,,,Base,"Bien qu'il vive dans les océans, il peut survivre quelque temps hors de l'eau. Il perd toute sa vitalité si son corps s'assèche.",
321,3,Wailord,Eau,,,,Niveau 1,"Il respire en faisant sortir ses évents hors de l'eau. En inhalant au maximum, il peut descendre jusqu'à 3 000 mètres de profondeurs.",
322,3,Chamallot,Feu,Sol,,,Base,Il peut stocker du magma en fusion dans la bosse sur son dos. Il peut porter des charges de 100 kilos et s'avère souvent utile aux humains dans leurs travaux.,
323,3,Camérupt,Feu,Sol,1,,Niveau 1,"Ce Pokémon vit dans les cratères des volcans. Tous les 10 ans, les volcans sur son dos entrent violemment en éruption, mais personne ne sait pourquoi.",
324,3,Chartor,Feu,,,,Base,"Du charbon brûle sans arrêt à l'intérieur de sa carapace. S'il est attaqué, il recrache de la fumée noire et épaisse avant de prendre la fuite.",
325,3,Spoink,Psy,,,,Base,"Ce Pokémon utilise les pouvoirs psychiques à sa guise. Il ne s'arrête jamais de rebondir, même en dormant. Ses mets préférés sont les champignons.",
326,3,Groret,Psy,,,,Niveau 1,Il concentre son énergie à l'intérieur des perles sur sa tête. Il exécute d'étranges pas de danse quand il utilise ses pouvoirs psychiques. Son style est très apprécié.,
327,3,Spinda,Normal,,,,Base,La forme de ses taches est unique. Sa démarche maladroite et chancelante a pour effet de faire perdre leur concentrations à ses ennemis.,
328,3,Kraknoix,Sol,,,,Base,Ses mâchoires arrivent à briser de gros rochers. Sa tête est si lourde qu'il a du mal à se remettre droit s'il tombe sur le dos.,
329,3,Vibraninf,Sol,Dragon,,,Niveau 1,"Il crée des ultrasons en joignant ses ailes entre elles. Comme elles ne sont pas complètement formées, il ne peut voler que sur de courtes distances.",
330,3,Libégon,Sol,Dragon,,,Niveau 2,"Le son du battement de ses ailes ressemble à de la musique. Pour éviter d'être repéré, il se cache en soulevant un nuage de sable autour de lui.",
331,3,Cacnea,Plante,,,,Base,Il se sent plus à l'aise dans des endroits hostiles comme le désert. Il peut survivre 30 jours en utilisant seulement l'eau stockée dans son corps.,
332,3,Cacturne,Plante,Ténèbres,,,Niveau 1,"Après des milliers d'années passées dans le désert, son sang a pris la consistance du sable. C'est un Pokémon nocturne, il ne chasse donc que la nuit.",
333,3,Tylton,Normal,Vol,,,Base,"Les ailes de ce Pokémon ressemblent à des nuages de coton. Après l'hiver, passé avec peu de nourriture, il se rapproche des villes où il est sûr de trouver à manger.",
334,3,Altaria,Dragon,Vol,1,,Niveau 1,Ce Pokémon possède une jolie voie de soprano. Il vole au milieu des nuages dans le ciel bleu et est capable de cracher des boules de feu avec son bec.,
335,3,Mangriff,Normal,,,,Base,"Pour se battre, il se dresse sur ses pattes arrière et attaque avec les griffes de ses pattes avant. Son poil se hérisse s'il croise un Séviper.",
336,3,Séviper,Poison,,,,Base,C'est l'éternel rival de Mangriff. Il compense la vitesse de ce dernier à l'aide de sa queue tranchante qui contient un poison très puissant.,
337,3,Séléroc,Roche,Psy,,,Base,Il devient très actif les soirs de pleine lune. Il fut découvert il y a 40 ans dans un cratère de météorite.,
338,3,Solaroc,Roche,Psy,,,Base,"L'énergie solaire est la source du pouvoir de ce Pokémon. Les jours clairs, des groupes de ce Pokémon s'alignent en plein soleil pour absorber sa lumière.",
339,3,Barloche,Eau,Sol,,,Base,Son corps est couvert d'un film fin qui lui sert de protection contre les microbes que l'on trouve dans les eaux boueuses.,
340,3,Barbicha,Eau,Sol,,,Niveau 1,"Mystérieusement, il est capable de prédire les tremblements de terre. Il passe sa journée à dormir dans la boue et chasse toute la nuit.",
341,3,Écrapince,Eau,,,,Base,"Quoi qu'il arrive, il ne relâche jamais une proie tombée entre ses pinces. Ce Pokémon très robuste peut survivre dans n'importe quel environnement.",
342,3,Colhomard,Eau,Ténèbres,,,Niveau 1,Ce Pokémon très coriace agite tout le temps ses énormes pinces. Il faut beaucoup de patience pour le dresser.,
343,3,Balbuto,Sol,Psy,,,Base,"Il a été découvert dans des ruines anciennes. Il tourne sur lui-même pour se déplacer. Il se tient toujours sur un pied, même quand il dort.",
344,3,Kaorine,Sol,Psy,,,Niveau 1,Ce Pokémon dort en flottant dans les airs. Ses bras sont séparés de son corps et restent en lévitation grâce aux pouvoirs psychiques de ce Pokémon.,
345,3,Lilia,Roche,Plante,,,Base,Il se fait passer pour de vulgaires algues en faisant flotter ses tentacules. Ses victimes sont avalées d'un coup. L'espèce s'est éteinte il y a 100 millions d'années.,
346,3,Vacilys,Roche,Plante,,,Niveau 1,Il traîne lourdement son corps au fond de l'océan et fait son nid dans les hauts-fonds des mers chaudes. On peut en apercevoir à marée basse.,
347,3,Anorith,Roche,Insecte,,,Base,La science l'a ressuscité à partir d'un fossile. Il nage en ondulant les huit ailes sur ses côtés. Celles-ci ont réussi à s'adapter à la vie sous-marine.,
348,3,Armaldo,Roche,Insecte,,,Niveau 1,"Ce Pokémon vit généralement sur terre, mais il chasse ses proies au fond de l'océan. Il arrive à nager en utilisant ses deux grandes ailes.",
349,3,Barpau,Eau,,,,Base,"En raison de son apparence peu soignée, les chercheurs le négligent complètement. Il vit dans les étangs pollués.",
350,3,Milobellus,Eau,,,,Niveau 1,"On dit qu'il vit au fond des grands lacs. Considéré comme le plus beau de tous les Pokémon, il a été reproduit sur de nombreux tableaux.",
351,3,Morphéo,Normal,,,4,Base,"Il change son apparence en fonction du temps. Les changements climatiques, comme la température ou l'humidité, affectent sa structure cellulaire.",
352,3,Kecleon,Normal,,,,Base,Il change la couleur de son corps soit pour se fondre dans le décor soit pour exprimer ses états d'âmes.,
353,3,Polichombr,Spectre,,,,Base,Ce Pokémon erre la nuit à la recherche d'émotions négatives telles que la rancune ou la jalousie. Il regagne son repaire aux premiers rayons de soleil.,
354,3,Branette,Spectre,,1,,Niveau 1,C'est une peluche abandonnée devenue Pokémon. Ces Pokémons errent dans les décharges à la recherche des enfants qui les ont abandonnés.,
355,3,Skelénox,Spectre,,,,Base,"Un seul regard de son œil écarlate suffit à effrayer les plus courageux des hommes. C'est un Pokémon nocturne qui vagabonde, masqué par les ténèbres.",
356,3,Téraclope,Spectre,,,,Niveau 1,On raconte que son corps creux ne contiendrait qu'une boule de feu spectrale. Mais personne n'a jamais pu confirmer cette théorie.,
357,3,Tropius,Plante,Vol,,,Base,"Il vole en secouant ses larges ailes. Les fruits qui poussent autour de son cou sont doux et délicieux. Au printemps, il sort du pollen de son cou.",
358,3,Éoko,Psy,,,,Niveau 1,Ces Pokémons volent plus vivement quand la saison chaude arrive. Ils communiquent entre eux à l'aide de 7 cris différents.,
359,3,Absol,Ténèbres,,1,,Base,Il arrive à capter précisément le moindre changement dans l'air ou sur terre et peut ainsi prédire les catastrophes naturelles. Il a une espérance de vie de 100 ans.,
360,3,Okéoké,Psy,,,,Base,"Il raffole des fruits sucrés qu'il attrape à l'aide de ses bras en forme d'oreilles. Ces Pokémon se réunissent dans les jardins fruitiers, attirés par l'odeur.",
361,3,Stalgamin,Glace,,,,Base,On raconte que ce Pokémon porte chance aux maisons qu'il visite. Il peut supporter une température de moins 100 degrés.,
362,3,Oniglali,Glace,,1,,Niveau 1,"Son corps constitué de glace ne peut pas fondre, même s'il est exposé au feu. Il peut instantanément geler l'humidité contenue dans l'air.",
363,3,Obalie,Glace,Eau,,,Base,"Il est complètement recouvert d'une fourrure épaisse. Grâce à elle, il ne ressent jamais le froid, même s'il nage dans de l'eau glacée.",
364,3,Phogleur,Glace,Eau,,,Niveau 1,Il utilise le bout de son nez pour sentir et toucher tout ce qu'il ne connaît pas. Il s'amuse souvent à jongler avec des Obalie.,
365,3,Kaimorse,Glace,Eau,,,Niveau 2,Il traverse les mers glacées en brisant les blocs de glace avec ses défenses. Il est protégé du froid par une grosse couche de graisse.,
366,3,Coquiperl,Eau,,,,Base,"Ce Pokémon ferme sa coquille pour se protéger du danger. Il ne crée qu'une seule perle de toute sa vie, mais celle-ci est magnifique.",
367,3,Serpang,Eau,,,,Niveau 1,"Grâce à sa colonne vertébrale très robuste, il arrive à supporter la pression au fond de l'océan. Sa queue en forme de petit poisson a des yeux qui s'allument.",
368,3,Rosabyss,Eau,,,,Niveau 1,"Sa façon de se déplacer sous l'eau est d'une élégance incomparable. Du bout de sa fine bouche, il se nourrit des algues qui poussent entre les rochers.",
369,3,Relicanth,Eau,Roche,,,Base,On a cru cette espèce éteinte et elle n'a pas évolué depuis 100 millions d'années. Il se déplace au fond de la mer en utilisant ses nageoires comme s'il marchait.,
370,3,Lovdisc,Eau,,,,Base,Ce Pokémon crée son nid dans les branches d'un Corayon. Une vieille tradition veut qu'on offre ce Pokémon aux personnes qui nous sont chères.,
371,3,Draby,Dragon,,,,Base,Les muscles de ce petit Pokémon le rendent très puissant. Ses coups de tête sont redoutables grâce à son crâne solide comme l’acier.,
372,3,Drackhaus,Dragon,,,,Niveau 1,"En attendant son évolution, ce Pokémon mange très peu pour s'endurcir. Sa coquille se détache dès qu'il commence à évoluer.",
373,3,Drattak,Dragon,Vol,1,,Niveau 2,"Après de longues années, sa structure cellulaire subit un grand changement pour permettre à ses ailes de pousser. Une fois énervé, il perd tout contrôle de lui-même.",
374,3,Terhal,Acier,Psy,,,Base,Il utilise les ondes magnétiques pour communiquer avec ses semblables. Toutes les cellules de son corps sont aimantées.,
375,3,Métang,Acier,Psy,,,Niveau 1,Les griffes sur ses bras renferment toute sa puissance destructrice. Elles déchirent le métal aussi facilement que de la soie. Il vole à 100 Km/h.,
376,3,Acierosse,Acier,Psy,1,,Niveau 2,Les quatre cerveaux de ce Pokémon sont reliés par un réseau neuronal complexe. Ce Pokémon est plus intelligent qu'un superordinateur.,
377,3,Regirock,Roche,,,,Base,"Ce Pokémon est uniquement constitué de pierres et de rochers. Quand il endommage son corps au combat, il le régénère en ajoutant de nouveaux rochers.",L
378,3,Regice,Glace,,,,Base,Tout son corps est constitué de glace provenant de l'Antarctique. Les scientifiques pensent que ce Pokémon s'est constitué pendant l'âge de glace.,L
379,3,Registeel,Acier,,,,Base,"Son corps est plus dur que n'importe quel métal et est composé d'une substance mystérieuse. En plus d'être dur, il peut également raccourcir ou s'allonger.",L
380,3,Latias,Dragon,Psy,1,,Base,Il n'existe qu'un faible nombre de ce Pokémon. Ils ne rentrent que rarement en contact avec les humains ou d'autres Pokémon et fuient dès qu'ils détectent un ennemi.,L
